Database,GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Owner GEM Entity ID,Parent,Parent GEM Entity ID,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Conversion to (fuel),Conversion to (GEM unit ID),Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,China Capacity Payment Recipient,CHP,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes)
July 2025,G100000100057,L100000104168,United States,https://www.gem.wiki/AES_Puerto_Rico_power_station,AES Puerto Rico power station,Unit 1,,,AES Corp [100%],E100000001305 [100%],AES Corp [100.0%],E100000001305 [100.0%],255.0,operating,2002.0,,2028.0,subcritical,unknown,,,,,Guayama,Guayama,,Puerto Rico,Northern America,Americas,17.945558,-66.14944,exact,,,,,,,,,23,0.55,12182.8,96100,1.51765210686682,3,4.552956320600459
July 2025,G100000100130,L100000103996,United States,https://www.gem.wiki/Allen_S._King_Generating_Plant,Allen S. King Generating Plant,--,,,Xcel Energy Inc [100%],E100000001329 [100%],Xcel Energy Inc [100.0%],E100000001329 [100.0%],598.4,operating,1958.0,,2028.0,supercritical,subbituminous,"Black Thunder Mine (Arch coal), North Antelope Rochelle Mine (Peabody Coal)",,,,Stillwater,Washington,,Minnesota,Northern America,Americas,45.032414,-92.778776,exact,,,,,,,,,67,0.55,10511.25,96100,3.072775874907222,3,9.218327624721665
July 2025,G100000100165,L100000104249,United States,https://www.gem.wiki/Amos_Plant,Amos Plant,Unit 3,John E Amos power station,,Appalachian Power Co [100%],E100000002449 [100%],American Electric Power Company Inc [100.0%],E100000001140 [100.0%],1300.0,operating,1973.0,,,supercritical,bituminous,"Marshall County Mine (Consolidation Coal), Powhatan No. 6 Mine (Consolidation Coal), Mammoth Mine (Contura Energy), Ridgeline #4 (Case Coal Sales), Mine 6 (Black Jewel), Zigmond Processing (Contura Energy), Fork Creek 1 Mine (Blackjewel)",,,,Saint Albans,Putnam,,West Virginia,Northern America,Americas,38.473717,-81.824919,exact,,,,,,,,,52,0.55,10511.25,94600,6.571286474234625,5,32.85643237117312
July 2025,G100000100277,L100000104089,United States,https://www.gem.wiki/Antelope_Valley_Station,Antelope Valley Station,Unit 2,,,Basin Electric Power Cooperative [100%],E100000002183 [100%],Basin Electric Power Cooperative [100.0%],E100000002183 [100.0%],434.9,operating,1986.0,,,subcritical,lignite,Freedom Mine (ND),,,,Beulah,Mercer,,North Dakota,Northern America,Americas,47.370558,-101.835772,exact,,,,,,,,,39,0.55,11747.7,101000,2.62316238013724,5,13.1158119006862
July 2025,G100000100289,L100000103787,United States,https://www.gem.wiki/Apache_Generating_Station,Apache Generating Station,"Unit 3, timepoint 1",,,Arizona Electric Power Cooperative Inc [100%],E100000002175 [100%],Arkansas Electric Cooperative Corp [100.0%],E100000002176 [100.0%],204.0,operating,1979.0,,2027.0,subcritical,subbituminous,"El Segundo mine, Lee Ranch mine",,,,Cochise,Cochise,,Arizona,Northern America,Americas,32.061875,-109.894686,exact,,,,,,,,,46,0.55,12617.9,96100,1.257483174261079,2,2.514966348522158
July 2025,G100000100319,L100000103903,United States,https://www.gem.wiki/Archer_Daniels_Midland_Cedar_Rapids_Power_Plant,Archer Daniels Midland Cedar Rapids Power Plant,Unit 6,,,Archer-Daniels-Midland Co [100%],E100001000641 [100%],Archer-Daniels-Midland Co [100.0%],E100001000641 [100.0%],101.1,operating,2000.0,,,subcritical,bituminous,,,,,Cedar Rapids,Linn,,Iowa,Northern America,Americas,41.924733,-91.686397,exact,,,,agriculture,,,,yes,25,0.55,12182.8,94600,0.5923125751035755,10,5.923125751035755
July 2025,G100000100321,L100000103904,United States,https://www.gem.wiki/Archer_Daniels_Midland_Clinton_Power_Plant,Archer Daniels Midland Clinton Power Plant,Unit 2A,Clinton ADM New power station,,Archer-Daniels-Midland Co [100%],E100001000641 [100%],Archer-Daniels-Midland Co [100.0%],E100001000641 [100.0%],105.0,operating,2009.0,,,subcritical,bituminous,,,,bioenergy,Clinton,Clinton,,Iowa,Northern America,Americas,41.820939,-90.209494,exact,,,,agriculture,,,,yes,16,0.55,11312.6,94600,0.5712213261384631,19,10.8532051966308
July 2025,G100000100328,L100000103852,United States,https://www.gem.wiki/Archer_Daniels_Midland_Decatur_Power_Plant,Archer Daniels Midland Decatur Power Plant,Unit 8,,,Archer-Daniels-Midland Co [100%],E100001000641 [100%],Archer-Daniels-Midland Co [100.0%],E100001000641 [100.0%],105.0,operating,2005.0,,,subcritical,bituminous,,,,,Decatur,Macon,,Illinois,Northern America,Americas,39.870008,-88.890964,exact,,,,agriculture,,,,yes,20,0.55,12182.8,94600,0.615161428149114,15,9.22742142223671
July 2025,G100000100476,L100000103853,United States,https://www.gem.wiki/Baldwin_Energy_Station,Baldwin Energy Station,Unit 2,,,Dynegy Midwest Generation Inc [100%],E100001001277 [100%],Vistra Corp [100.0%],E100000001322 [100.0%],634.5,operating,1973.0,,2027.0,subcritical,subbituminous,,,,,Baldwin,Randolph,,Illinois,Northern America,Americas,38.204531,-89.855978,exact,,,,,,,,,52,0.55,10877.5,96100,3.371674586158952,2,6.743349172317903
July 2025,G100000100648,L100000103776,United States,https://www.gem.wiki/Barry_Steam_Plant,Barry Steam Plant,Unit 5,,,Alabama Power Co [100%],E100000002418 [100%],Southern Co [100.0%],E100000001309 [100.0%],788.8,operating,1971.0,,2028.0,supercritical,bituminous,,,,,Bucks,Mobile,,Alabama,Northern America,Americas,31.006553,-88.008753,exact,,,,,,,,,54,0.55,10511.25,94600,3.987254439135593,3,11.96176331740678
July 2025,G100000100736,L100000104072,United States,https://www.gem.wiki/Belews_Creek_Steam_Station,Belews Creek Steam Station,Unit 1,,,Duke Energy Carolinas LLC [100%],E100000002838 [100%],Duke Energy Corp [100.0%],E100000001194 [100.0%],1080.0,operating,1974.0,,2035.0,supercritical,bituminous,,,,fossil gas,Walnut Cove,Stokes,,North Carolina,Northern America,Americas,36.2825,-80.058547,exact,,,,,,,,,51,0.55,10511.25,94600,5.45922260936415,10,54.5922260936415
July 2025,G100000100743,L100000103973,United States,https://www.gem.wiki/Belle_River_Power_Plant,Belle River Power Plant,"Unit 2, timepoint 1",,,Michigan Public Power Agency [18%]; DTE Electric Co [81%],E100000002239 [81%]; E100000002281 [18%],Michigan Public Power Agency [18.6%]; DTE Energy Co,E100000002281 [18.6%]; E100002004748,697.5,operating,1985.0,,2026.0,subcritical,subbituminous,,fossil gas: natural gas,G100001028278,,China,St Clair,,Michigan,Northern America,Americas,42.775292,-82.494311,exact,,,,,,,,,40,0.55,10877.5,96100,3.706450786203104,1,3.706450786203104
July 2025,G100000100852,L100000103820,United States,https://www.gem.wiki/Big_Bend_Station,Big Bend Station,Unit 4,,,Tampa Electric Co [100%],E100000004158 [100%],Emera Inc [100.0%],E100000000111 [100.0%],486.0,operating,1985.0,,2045.0,subcritical,bituminous,Dotiki Mine,,,,Ruskin,Hillsborough,,Florida,Northern America,Americas,27.794344,-82.403206,exact,,,,,,,,,40,0.55,10877.5,94600,2.542248759187665,20,50.8449751837533
July 2025,G100000100856,L100000103955,United States,https://www.gem.wiki/Big_Cajun_II_Power_Plant,Big Cajun II Power Plant,Unit 1,,,Louisiana Generating LLC [100%],E100000003493 [100%],Cleco Corporate Holdings LLC [100.0%],E100000001163 [100.0%],657.9,operating,1981.0,,2025.0,subcritical,subbituminous,,,,bioenergy,New Roads,Pointe Coupee,,Louisiana,Northern America,Americas,30.728097,-91.369775,exact,,,,,,,,,44,0.55,10877.5,96100,3.496020031889637,1,3.496020031889637
July 2025,G100000100861,L100000104183,United States,https://www.gem.wiki/Big_Stone_Power_Plant,Big Stone Power Plant,Unit 1,,,NorthWestern Energy Group Inc [23%]; Otter Tail Power Co [53%]; Montana-Dakota Utilities Co [22%],E100000003593 [22%]; E100000150310 [23%]; E100000003729 [53%],Otter Tail Corp [53.9%]; NorthWestern Energy Group Inc [23.4%]; MDU Resources Group Inc [22.7%],E100002007932 [53.9%]; E100000150310 [23.4%]; E100000001250 [22.7%],456.0,operating,1975.0,,,subcritical,subbituminous,"Rawhide Mine (Peabody coal), Eagle Butte Mine (Black Jewel)",,,,Big Stone City,Grant,,South Dakota,Northern America,Americas,45.304611,-96.511033,exact,,,,,,,,yes,50,0.55,10877.5,96100,2.42314201936719,5,12.11571009683595
July 2025,G100000101006,L100000104220,United States,https://www.gem.wiki/Bonanza_power_station,Bonanza power station,Unit 1,,,unknown [3%]; Deseret Generation and Transmission Cooperative [96%],E100001001269 [96%]; E100000132388 [3%],unknown [3.8%]; Bridger Valley Electric Association; Dixie Power; Garkane Power Association Inc; Moon Lake Electric Association Inc; Mt. Wheeler Power Inc,E100000132388 [3.8%]; E100001011318; E100001011319; E100001011320; E100001011321; E100001011322,499.5,operating,1986.0,,2030.0,subcritical,bituminous,Deserado Mine,,,,Vernal,Uintah,,Utah,Northern America,Americas,40.0864333,-109.2853528,exact,,,,,,,,,39,0.55,10877.5,94600,2.612866780276211,5,13.06433390138105
July 2025,G100000101022,L100000103998,United States,https://www.gem.wiki/Boswell_Energy_Center,Boswell Energy Center,Unit 4,Clay Boswell Plant,,WPPI Energy [20%]; ALLETE Inc [80%],E100000002340 [20%]; E100000002169 [80%],ALLETE Inc [80.0%]; WPPI Energy [20.0%],E100000002169 [80.0%]; E100000002340 [20.0%],558.0,operating,1980.0,,2035.0,subcritical,subbituminous,"Antelope Coal Mine (Cloud Peak), Spring Creek Mine (Cloud Peak), Decker Mine (Cloud Peak), Black Thunder Mine (Arch Coal)",,,,Cohasset,Itasca,,Minnesota,Northern America,Americas,47.262089,-93.652997,exact,,,,,,,,,45,0.55,10877.5,96100,2.965160628962483,10,29.65160628962483
July 2025,G100000108610,L100000103957,United States,https://www.gem.wiki/Brame_Energy_power_station,Brame Energy power station,Unit 3,"Madison 3; Rodemacher 4 (Unit 3), Rodemacher power station",,Cleco Power LLC [100%],E100000002720 [100%],Cleco Corporate Holdings LLC [100.0%],E100000001163 [100.0%],704.0,operating,2010.0,,,CFB,unknown,,,,"fossil liquids, bioenergy",Boyce,,,Louisiana,Northern America,Americas,31.396889,-92.719078,exact,,,,,,,,,15,0.55,9572.2,96100,3.292072245259566,20,65.84144490519131
July 2025,G100000101041,L100000103961,United States,https://www.gem.wiki/Brandon_Shores_Generating_Station,Brandon Shores Generating Station,Unit 2,,,Brandon Shores LLC [100%],E100001001214 [100%],Talen Energy Corp,E100000002328,685.0,operating,1991.0,,2029.0,subcritical,bituminous,Bailey Mine,,,,Baltimore,Anne Arundel,,Maryland,Northern America,Americas,39.179833,-76.53633,exact,,,,,,,,,34,0.55,10877.5,94600,3.583210699678088,4,14.33284279871235
July 2025,G100000101072,L100000104133,United States,https://www.gem.wiki/Brunner_Island_power_station,Brunner Island power station,"Unit 3, timepoint 1",,,Brunner Island LLC [100%],E100000002564 [100%],Talen Energy Corp [100.0%],E100000002328 [100.0%],790.4,operating,1969.0,,2028.0,supercritical,bituminous,"Bailey Mine (Consol), Blacksville 2 Mine (Murray), Loveridge 22 Mine (Murray), Tunnel Ridge Mine (Alliance Coal)",fossil gas: natural gas,G100001017937,fossil gas,York Haven,York,,Pennsylvania,Northern America,Americas,40.095461,-76.696306,exact,,,,,,,,no,56,0.55,10511.25,94600,3.995342176334653,3,11.98602652900396
July 2025,G100000101178,L100000103974,United States,https://www.gem.wiki/Campbell_Generating_Plant,Campbell Generating Plant,Unit 3,JH Campbell power station,,unknown [6%]; Consumers Energy Co [93%],E100000132388 [6%]; E100000002747 [93%],CMS Energy Corp [93.3%]; unknown [6.7%],E100000001164 [93.3%]; E100000132388 [6.7%],871.0,operating,1980.0,,2025.0,subcritical,bituminous,,,,,West Olive,Ottawa,,Michigan,Northern America,Americas,42.910296,-86.20074,exact,,,,,,,,,45,0.55,10877.5,94600,4.556170101342503,1,4.556170101342503
July 2025,G100000101219,L100000104103,United States,https://www.gem.wiki/Cardinal_Plant,Cardinal Plant,Unit 3,,,Buckeye Power Inc [100%],E100000002188 [100%],Buckeye Power Inc [100.0%],E100000002188 [100.0%],650.0,operating,1977.0,,2028.0,supercritical,bituminous,,,,,Brilliant,Jefferson,,Ohio,Northern America,Americas,40.253003,-80.646803,exact,,,,,,,,,48,0.55,10511.25,94600,3.285643237117312,3,9.856929711351937
July 2025,G100000101247,L100000103880,United States,https://www.gem.wiki/Cayuga_Generating_Station,Cayuga Generating Station,Unit 2,,,Duke Energy Indiana LLC [100%],E100000002840 [100%],Duke Energy Corp,E100000001194,531.0,operating,1972.0,,2028.0,subcritical,bituminous,,,,,Cayuga,Vermillion,,Indiana,Northern America,Americas,39.923308,-87.427381,exact,,,,,,,,,53,0.55,10877.5,94600,2.777642162816152,3,8.332926488448457
July 2025,G100000101265,L100000104247,United States,https://www.gem.wiki/Centralia_Power_Plant,Centralia Power Plant,Unit 2,,,TransAlta Centralia Generation LLC [100%],E100001001430 [100%],TRANSALTA USA Inc [100.0%],E100001001421 [100.0%],730.0,operating,1973.0,,2025.0,subcritical,subbituminous,"Rawhide Mine (Peabody), Spring Creek Mine (Cload Peak)",,,,Centralia,Lewis,,Washington,Northern America,Americas,46.755925,-122.857217,exact,,,,,,,,,52,0.55,10877.5,96100,3.879152794162388,1,3.879152794162388
July 2025,G100000101614,L100000103881,United States,https://www.gem.wiki/Clifty_Creek_Station,Clifty Creek Station,Unit 5,,,Indiana-Kentucky Electric Corp [100%],E100001000626 [100%],American Electric Power Company Inc [100.0%],E100000001140 [100.0%],217.3,operating,1955.0,,,subcritical,bituminous,,,,,Madison,Jefferson,,Indiana,Northern America,Americas,38.738431,-85.419064,exact,,,,,,,,,70,0.55,12617.9,94600,1.318558765907236,5,6.592793829536178
July 2025,G100000101620,L100000104235,United States,https://www.gem.wiki/Clover_power_station,Clover power station,Unit 1,,,Virginia Electric and Power Co [50%]; Old Dominion Electric Cooperative [50%],E100000004306 [50%]; E100000002299 [50%],Dominion Energy Inc [50.0%]; Old Dominion Electric Cooperative [50.0%],E100000001193 [50.0%]; E100000002299 [50.0%],424.0,operating,1995.0,,,subcritical,bituminous,"Clintwood Elkhorn 2 (Clintwood), Apex 1 Mine (Clintwood)",,,,Clover,Halifax,,Virginia,Northern America,Americas,36.869533,-78.704414,exact,,,,,,,,,30,0.55,11747.7,94600,2.395363275323489,5,11.97681637661745
July 2025,G100000101626,L100000104090,United States,https://www.gem.wiki/Coal_Creek_Station,Coal Creek Station,Unit 2,,,Rainbow Energy Center LLC [100%],E100001001392 [100%],United Energy Corp,E100001000538,605.0,operating,1980.0,,,subcritical,lignite,Falkirk Mine,,,,Underwood,McLean,,North Dakota,Northern America,Americas,47.378511,-101.157033,exact,,,,,,,,yes,45,0.55,10877.5,101000,3.378838132186687,5,16.89419066093344
July 2025,G100000101663,L100000104195,United States,https://www.gem.wiki/Coleto_Creek_power_station,Coleto Creek power station,"Unit 1, timepoint 1",,,Luminant Generation Company LLC [100%],E100000003498 [100%],Vistra Corp [100.0%],E100000001322 [100.0%],600.0,operating,1980.0,,2027.0,subcritical,subbituminous,,fossil gas: natural gas,G100001028188,,Fannin,Goliad,,Texas,Northern America,Americas,28.712836,-97.214378,exact,,,,,,,,,45,0.55,10877.5,96100,3.18834476232525,2,6.3766895246505
July 2025,G100000101673,L100000104031,United States,https://www.gem.wiki/Colstrip_Steam_Plant,Colstrip Steam Plant,Unit 4,"Colstrip 1&2 power station (Unit 1, Unit 2), Colstrip 3&4 power station (Unit 3, Unit 4)",,Avista Corp [15%]; NorthWestern Corp [30%]; Portland General Electric Co [20%]; PacifiCorp [10%]; Puget Sound Energy Inc [25%],E100000003765 [10%]; E100001001368 [30%]; E100000002308 [25%]; E100000002180 [15%]; E100000002305 [20%],NorthWestern Energy Group Inc [30.0%]; PUGET HOLDINGS LLC [25.0%]; Portland General Electric Co [20.0%]; Avista Corp [15.0%]; Berkshire Hathaway Inc [10.0%],E100000150310 [30.0%]; E100001001379 [25.0%]; E100000002305 [20.0%]; E100000002180 [15.0%]; E100000001155 [10.0%],778.0,operating,1986.0,,,subcritical,subbituminous,Rosebud mine,,,,Colstrip,Rosebud,,Montana,Northern America,Americas,45.882386,-106.612847,exact,,,,,,,,,39,0.55,10877.5,96100,4.134220375148408,5,20.67110187574204
July 2025,G100000101675,L100000104268,United States,https://www.gem.wiki/Columbia_Energy_Center,Columbia Energy Center,Unit 2,,,Wisconsin Power and Light Co [53%]; Madison Gas & Electric Co [19%]; Wisconsin Public Service Corp [27%],E100000003518 [19%]; E100000004338 [27%]; E100000004337 [53%],Alliant Energy Corp [53.5%]; WEC Energy Group Inc [27.5%]; MGE Energy Inc [19.0%],E100000001135 [53.5%]; E100000001324 [27.5%]; E100000001251 [19.0%],556.0,operating,1978.0,,2029.0,subcritical,subbituminous,"Belle Ayr Mine (Black Jewel LLC), Cordero Rojo Mine (Cloud Peak), Black Thunder Mine (Arch Coal), North Antelope Rochelle Mine (Peabody Coal), Antelope Coal Mine (Arch Coal)",,,,Portage,Columbia,,Wisconsin,Northern America,Americas,43.486,-89.420794,exact,,,,,,,,,47,0.55,10877.5,96100,2.954532813088065,4,11.81813125235226
July 2025,G100000101676,L100000104037,United States,https://www.gem.wiki/Columbus_ADM_power_station,Columbus ADM power station,Unit 1,,,Archer-Daniels-Midland Co [100%],E100001000641 [100%],Archer-Daniels-Midland Co [100.0%],E100001000641 [100.0%],71.4,operating,2010.0,,,subcritical,bituminous,,,,"bioenergy, other",Columbus,,,Nebraska,Northern America,Americas,41.41603951,-97.2865376,exact,,,,agriculture,,,,yes,15,0.55,11312.6,94600,0.3884305017741549,20,7.768610035483099
July 2025,G100000101680,L100000103807,United States,https://www.gem.wiki/Comanche_power_station,Comanche power station,Unit 3,,,Public Service Company of Colorado [66%]; Holy Cross Electric Association Inc [8%]; CORE Electric Cooperative [25%],E100001001318 [8%]; E100000003845 [66%]; E100001001222 [25%],Xcel Energy Inc [66.7%]; CORE Electric Cooperative [25.3%]; Holy Cross Electric Association Inc [8.0%],E100000001329 [66.7%]; E100001001222 [25.3%]; E100001001318 [8.0%],856.8,operating,2010.0,,2030.0,supercritical,subbituminous,"Belle Ayr Mine, Eagle Butte Mine, North Antelope Rochelle Mine, Foidel Creek Mine",,,,Pueblo,,,Colorado,Northern America,Americas,38.208546,-104.57531,exact,,,,,,,,,15,0.55,9249.900000000001,96100,3.8716976023831,5,19.3584880119155
July 2025,G100000101689,L100000104137,United States,https://www.gem.wiki/Conemaugh_Generating_Station,Conemaugh Generating Station,Unit 1,,,Montour LLC [22%]; Conemaugh Power Pass-Through Holders LLC [16%]; Chief Conemaugh Power LLC [35%]; unknown [3%]; Chief Conemaugh Power II LLC [22%],E100001001357 [22%]; E100001001229 [35%]; E100001001261 [16%]; E100001001228 [22%]; E100000132388 [3%],Chief Conemaugh Power LLC [35.1%]; Conemaugh Power Pass-Through Holders LLC [16.4%]; unknown [3.7%]; ArcLight Capital Holdings LLC; Talen Energy Corp,E100001001229 [35.1%]; E100001001261 [16.4%]; E100000132388 [3.7%]; E100001010205; E100000002328,936.0,operating,1970.0,,2028.0,supercritical,bituminous,"Bailey Mine (Consol), Lowry Mine (Rosebud mining), Cumberland Mine (Contura), Ernest Mine (Gulf), Mast Mine (P&N Coal), Fieg Bros (RFI), Tasara Strips (RFI), Laurel Sand and Stone Mine (Kacey Material Handeling), Mine No 1 (RFI), Hoover Job Mine (RFI)",,,,New Florence,Indiana,,Pennsylvania,Northern America,Americas,40.383233,-79.061144,exact,,,,,,,,,55,0.55,10511.25,94600,4.73132626144893,3,14.19397878434679
July 2025,G100000101701,L100000103935,United States,https://www.gem.wiki/Cooper_power_station,Cooper power station,"Unit 2, timepoint 1",J.S. Cooper power station,,East Kentucky Power Cooperative Inc [100%],E100000002243 [100%],East Kentucky Power Cooperative Inc [100.0%],E100000002243 [100.0%],230.4,operating,1969.0,,,subcritical,bituminous,,"fossil gas: natural gas, coal: unknown",G100001048351,,Burnside,Pulaski,,Kentucky,Northern America,Americas,36.997728,-84.592175,exact,,,,,,,,,56,0.55,12617.9,94600,1.398048502830313,5,6.990242514151567
July 2025,G100000101702,L100000104171,United States,https://www.gem.wiki/Cope_Station,Cope Station,"Unit 1, timepoint 1",,,Dominion Energy South Carolina Inc [100%],E100000002818 [100%],Dominion Energy Inc,E100000001193,417.3,operating,1996.0,,2031.0,subcritical,bituminous,,fossil gas: natural gas,G100001017856,,Cope,Orangeburg,,South Carolina,Northern America,Americas,33.364769,-81.032092,exact,,,,,,,,no,29,0.55,11312.6,94600,2.270196756167435,6,13.62118053700461
July 2025,G100000101706,L100000103789,United States,https://www.gem.wiki/Coronado_Generating_Station,Coronado Generating Station,"Unit 1, timepoint 1",,,Salt River Project [100%],E100000001291 [100%],Salt River Project [100.0%],E100000001291 [100.0%],410.9,operating,1979.0,,2029.0,subcritical,subbituminous,"Spring Creek Mine (Navajo Transitional Energy), Antelope Coal Mine (Navajo Transitional Energy), Black Thunder Mine (Arch Coal)",fossil gas: natural gas,G100001055018,,Saint John,Apache,,Arizona,Northern America,Americas,34.577847,-109.272511,exact,,,,,,,,,46,0.55,11747.7,96100,2.358163553111002,4,9.432654212444007
July 2025,G100000101721,L100000104091,United States,https://www.gem.wiki/Coyote_Station,Coyote Station,Unit 1,,,Otter Tail Power Co [35%]; Minnkota Power Cooperative Inc [30%]; Montana-Dakota Utilities Co [25%]; NorthWestern Energy Group Inc [10%],E100000003729 [35%]; E100001001056 [30%]; E100000003593 [25%]; E100000150310 [10%],Otter Tail Corp [35.0%]; Minnkota Power Cooperative Inc [30.0%]; MDU Resources Group Inc [25.0%]; NorthWestern Energy Group Inc [10.0%],E100002007932 [35.0%]; E100001001056 [30.0%]; E100000001250 [25.0%]; E100000150310 [10.0%],450.0,operating,1981.0,,,subcritical,lignite,Coyote Creek mine,,,,Beulah,Mercer,,North Dakota,Northern America,Americas,47.221236,-101.814883,exact,,,,,,,,,44,0.55,10877.5,101000,2.513185387576875,5,12.56592693788438
July 2025,G100000101819,L100000103808,United States,https://www.gem.wiki/Craig_Station,Craig Station,Unit 3,"Yampa project (Unit 1, Unit 2)",,Tri-State Generation and Transmission Association Inc [100%],E100000004244 [100%],Tri-State Generation and Transmission Association Inc [100.0%],E100000004244 [100.0%],534.8,operating,1984.0,,2028.0,subcritical,subbituminous,,,,,Craig,Moffat,,Colorado,Northern America,Americas,40.4627,-107.591153,exact,,,,,,,,,41,0.55,10877.5,96100,2.841877964819239,3,8.525633894457716
July 2025,G100000101835,L100000104172,United States,https://www.gem.wiki/Cross_Generating_Station,Cross Generating Station,Unit 4,,,South Carolina Public Service Authority [100%],E100000001294 [100%],South Carolina Public Service Authority [100.0%],E100000001294 [100.0%],652.0,operating,2008.0,,,subcritical,bituminous,"Little Creek Mine, Glennbrook Taggart Marker Mine (Trinity Coal), Balkan Mine, Sugar Camp Mine, Birch River Mine Complex, Bevins Branch Mine, Mousie Mine",,,,Cross,Berkeley,,South Carolina,Northern America,Americas,33.369972,-80.11275,exact,,,,,,,,,17,0.55,9572.2,94600,3.001318205908466,18,54.02372770635239
July 2025,G100000101841,L100000103825,United States,https://www.gem.wiki/Crystal_River_Energy_Complex,Crystal River Energy Complex,Unit 4,,,Duke Energy Florida LLC [100%],E100000002839 [100%],Duke Energy Corp [100.0%],E100000001194 [100.0%],739.2,operating,1982.0,,2034.0,subcritical,bituminous,Omni Coal Buckhorn 2 Mine; Resource Energy; Alpha Coal Roxana and Pioneer Prep Plants; Arch Coal Kentucky River Loading; James River Coal 76 Plant; Fork Creek 1 Mine,,,,Crystal River,Citrus,,Florida,Northern America,Americas,28.957031,-82.700583,exact,,,,,,,,,43,0.55,10877.5,94600,3.866728976937289,9,34.8005607924356
July 2025,G100000101859,L100000104186,United States,https://www.gem.wiki/Cumberland_Steam_Plant,Cumberland Steam Plant,Unit 2,Cumberland Fossil Plant,,Tennessee Valley Authority [100%],E100000002329 [100%],Tennessee Valley Authority [100.0%],E100000002329 [100.0%],1300.0,operating,1973.0,,2028.0,supercritical,bituminous,Highland 9 mine,,,,Cumberland City,Stewart,,Tennessee,Northern America,Americas,36.389947,-87.651636,exact,,,,,,,,,52,0.55,10511.25,94600,6.571286474234625,3,19.71385942270387
July 2025,G100000101940,L100000103856,United States,https://www.gem.wiki/Dallman_Station,Dallman Station,Unit 4,,,City of Springfield - (IL) [100%],E100000002229 [100%],City of Springfield - (IL) [100.0%],E100000002229 [100.0%],230.1,operating,2009.0,,,subcritical,bituminous,Viper Coal Mine,,,,Springfield,Sangamon,,Illinois,Northern America,Americas,39.754472,-89.603128,exact,,,,,,,,,16,0.55,11312.6,94600,1.251790734709146,19,23.78402395947378
July 2025,G100000101966,L100000104008,United States,https://www.gem.wiki/Daniel_Generating_Plant,Daniel Generating Plant,Unit 2,Victor J. Daniel Generating Plant,,Florida Power & Light Co [50%]; Mississippi Power Co [50%],E100000003581 [50%]; E100000003156 [50%],NextEra Energy Inc [50.0%]; Southern Co [50.0%],E100000001267 [50.0%]; E100000001309 [50.0%],500.0,operating,1981.0,,2028.0,subcritical,bituminous,,,,,Escatawpa,Jackson,,Mississippi,Northern America,Americas,30.53265,-88.557111,exact,,,,,,,,,44,0.55,10877.5,94600,2.61548226253875,3,7.84644678761625
July 2025,G100000102275,L100000104281,United States,https://www.gem.wiki/Dave_Johnston_Power_Plant,Dave Johnston Power Plant,"Unit 4, timepoint 1",,,PacifiCorp [100%],E100000003765 [100%],Berkshire Hathaway Inc [100.0%],E100000001155 [100.0%],360.0,operating,1972.0,,2030.0,subcritical,subbituminous,,fossil gas: natural gas,G100001052252,,Glenrock,Converse,,Wyoming,Northern America,Americas,42.839072,-105.777397,exact,,,,,,,,,53,0.55,11747.7,96100,2.066047405986762,5,10.33023702993381
July 2025,G100000102468,L100000104282,United States,https://www.gem.wiki/Dry_Fork_Station,Dry Fork Station,Unit 1,,,Basin Electric Power Cooperative [100%],E100000002183 [100%],Basin Electric Power Cooperative [100.0%],E100000002183 [100.0%],484.0,operating,2011.0,,,subcritical,subbituminous,,,,,Gillette,Campbell,,Wyoming,Northern America,Americas,44.387442,-105.461327,exact,,,,,,,,,14,0.55,9572.2,96100,2.263299668615951,21,47.52929304093498
July 2025,G100000102540,L100000103937,United States,https://www.gem.wiki/E.W._Brown_Generating_Station,E.W. Brown Generating Station,Unit 3,,,Kentucky Utilities Co [100%],E100000003414 [100%],PPL Corp [100.0%],E100000001278 [100.0%],464.0,operating,1971.0,,2035.0,subcritical,bituminous,,,,,Burgin,Mercer,,Kentucky,Northern America,Americas,37.788331,-84.713531,exact,,,,,,,,,54,0.55,10877.5,94600,2.42716753963596,10,24.2716753963596
July 2025,G100000102546,L100000103938,United States,https://www.gem.wiki/East_Bend_Generating_Station,East Bend Generating Station,"Unit 2, timeline 1",,,Duke Energy Kentucky Inc [100%],E100000002841 [100%],Duke Energy Corp [100.0%],E100000001194 [100.0%],669.3,operating,1981.0,,,subcritical,bituminous,,fossil liquids: diesel,G100001055334,,Rabbit Hash,Boone,,Kentucky,Northern America,Americas,38.904169,-84.851336,exact,,,,,,,,,44,0.55,10877.5,94600,3.50108455663437,5,17.50542278317185
